2021-08-04 3:00,38094.91,38142.71,37900,37980.34,567544570.2,136027
2021-08-04 2:00,38352.07,38422.05,38060,38094.91,509700963.6,123995
2021-08-04 1:00,38399.98,38554.27,38320,38352.06,472528295.4,117274
2021-08-04 0:00,38201.33,38485,37946.56,38399.99,764955561.9,171937
2021-08-03 23:00,38345.16,38642.3,38054.41,38203.26,635666678.2,153697
2021-08-03 22:00,38330.54,38549.9,38201.64,38345.16,489538982.4,133252
2021-08-03 21:00,38082.04,38420.4,38051.73,38330.54,433874801.2,135110
2021-08-03 20:00,38015.27,38194.91,37875,38082.04,519129678.4,149717
2021-08-03 19:00,38185.33,38334.97,37908.52,38015.54,527727075.1,134991
2021-08-03 18:00,38002.1,38200,37600,38186.7,1104415931,257792
2021-08-03 17:00,38390.32,38512,37998.42,38002.11,656019433.5,162036
2021-08-03 16:00,38170.37,38477.99,37954.05,38389.34,903535097.8,212285
2021-08-03 15:00,38251.98,38336.01,37922.02,38170.37,1172156562,269424
2021-08-03 14:00,38454.37,38700,38168.41,38251.99,852328456.5,209605
2021-08-03 13:00,38369.99,38620.04,38310,38454.36,672458150.6,174824
2021-08-03 12:00,38483.66,38519.34,37658.69,38370,2344945679,509967
2021-08-03 11:00,38690.92,38728.04,38386.35,38483.68,542037674,133580
2021-08-03 10:00,38628.34,38799.56,38461.05,38691.23,620661037.3,151089
2021-08-03 9:00,38501.77,38629,38308.69,38628.35,530361719.2,135871
2021-08-03 8:00,38569.99,38658.25,38289,38501.77,658984423,163481
2021-08-03 7:00,38351.13,38655.12,38250,38569.99,618531243.5,167474
2021-08-03 6:00,38255.9,38433,38202.86,38351.14,461930038.8,130853
2021-08-03 5:00,38332.99,38370.54,37920,38255.89,1303531066,303181
2021-08-03 4:00,38652.03,38828.96,38209,38333,1046278965,243341
2021-08-03 3:00,38891.43,39000,38501,38651.44,985710124.6,214898
2021-08-03 2:00,38821.25,39083.88,38750,38891.43,473378864.1,128515
2021-08-03 1:00,39310.01,39319.85,38788.18,38821.24,906706383.8,205556
2021-08-03 0:00,39147.47,39774.93,38750,39310,1410903408,321298
2021-08-02 23:00,39410.01,39538.92,39036.82,39147.48,520418524.7,131989
2021-08-02 22:00,39189.99,39516.64,39153.38,39410.01,521212535.7,132460
2021-08-02 21:00,38841.65,39327.89,38772.37,39189.99,593791370.3,162906
2021-08-02 20:00,39174.29,39265.08,38658,38840,1328448211,306930
2021-08-02 19:00,39629.99,39777.97,39000,39174.29,925570876.9,206721
2021-08-02 18:00,39680.09,39778.67,39460.02,39629.98,380605776.2,106509
2021-08-02 17:00,39799.99,39878.76,39620,39680.08,369894250.8,106741
2021-08-02 16:00,39678.01,39960,39560.8,39799.98,789035187.7,187371
2021-08-02 15:00,39606.91,39800,39576.61,39678,520362170.7,140356
2021-08-02 14:00,39557.42,39750,39499.43,39606.9,681163576.7,175966
2021-08-02 13:00,39256.07,39660,39128.1,39557.43,804313981.7,205206
2021-08-02 12:00,39535.49,39700,38838,39256.07,1730204824,379740
2021-08-02 11:00,39700.63,39710,39422.61,39535.48,619581563.9,149572
2021-08-02 10:00,39622.82,39841.88,39522.69,39700.64,520779829.1,139342
2021-08-02 9:00,39539.1,39700,39300,39622.82,955865421.5,215111
2021-08-02 8:00,40097.47,40166.5,39400,39539.11,1239008292,268308
2021-08-02 7:00,40253.66,40450,40000,40099.99,779531404.1,190811
2021-08-02 6:00,39717.29,40333,39630.49,40253.67,942268895.1,219987
2021-08-02 5:00,39664.67,39800,39570.55,39717.29,326504887.8,89813
2021-08-02 4:00,39783.67,39850.96,39611,39664.67,374127952,101902
2021-08-02 3:00,39773.38,39910.19,39676.6,39782.41,380525815.6,107769
2021-08-02 2:00,39617.85,39877,39455.62,39773.37,582827831.8,137246
2021-08-02 1:00,39528.61,39797,39229.12,39617.19,928483799.2,217339
2021-08-02 0:00,39846.78,40100,39432.16,39528.62,1054241698,238402
2021-08-01 23:00,40266.81,40434.66,39350.4,39846.78,1897690198,382682
2021-08-01 22:00,41076.97,41199.7,39957.23,40266.81,1682690188,363442
2021-08-01 21:00,41266.13,41329.19,40932.2,41076.98,489979295.8,143768
2021-08-01 20:00,41267.08,41512.87,41111.99,41266.13,744211831.7,164064
2021-08-01 19:00,41085.69,41500,40567.73,41267.09,1266735428,273313
2021-08-01 18:00,41099.99,41240.49,40955.01,41085.68,467378160.5,127590
2021-08-01 17:00,41262.2,41343.6,40855,41100,955828789.2,215745
2021-08-01 16:00,41303.72,41390.27,40730.12,41262.2,1870580242,393030
2021-08-01 15:00,41343.56,41526.9,41150.73,41303.72,641897382.4,166916
2021-08-01 14:00,41428.17,41535,41205,41343.57,658357506.6,169099
2021-08-01 13:00,41576.43,41643.89,41383.53,41428.16,556114227,147646
2021-08-01 12:00,41596,41839.52,41542.56,41576.44,530326848.3,148631
2021-08-01 11:00,41503.38,41628,41328.77,41596.01,708962185.2,177031
2021-08-01 10:00,41922.03,41924.33,41342.38,41503.38,767488498.2,183368
2021-08-01 9:00,41763.62,41952.6,41724.46,41922.03,435232617.8,123072
2021-08-01 8:00,41705,41840,41627.08,41763.62,335307773.8,97229
2021-08-01 7:00,41700.9,41826.8,41570.03,41704.99,468352335.8,118773
2021-08-01 6:00,41829,41868.24,41600,41700.91,611569539.2,136853
2021-08-01 5:00,42062.39,42155,41665.84,41826.2,896188292.9,204036
2021-08-01 4:00,42421.51,42423.09,42043.52,42062.28,818740156.3,187345
2021-08-01 3:00,41807.13,42614.98,41807.12,42420.62,1476838014,317026
2021-08-01 2:00,41697.18,41819.74,41602.17,41807.12,313679364.3,86020
2021-08-01 1:00,41715.87,41900,41602.31,41697.18,549773688.3,126544
2021-08-01 0:00,41448.1,41750,41091.77,41715.88,979348569.8,209320
2021-07-31 23:00,41843.6,41927.77,41254.41,41448.11,664360129.5,151234
2021-07-31 22:00,41949.99,41950,41598.34,41843.59,576376467.8,143469
2021-07-31 21:00,41503.81,42010,41483.34,41950,747799325.3,194732
2021-07-31 20:00,41296.62,41860,41135.77,41503.81,800692274.7,188522
2021-07-31 19:00,41372.54,41559.06,41214.77,41296.62,442459462.8,114479
2021-07-31 18:00,41165.21,41435,41120.19,41372.55,418836439.7,111044
2021-07-31 17:00,41284.08,41382.68,41030.19,41165.2,591287100.7,145326
2021-07-31 16:00,41529.68,41595,41226.94,41284.09,502328233.5,132254
2021-07-31 15:00,41413.2,41700,41301.71,41529.67,496406412.9,138753
2021-07-31 14:00,41401.47,41545.12,41101,41413.2,774458765.7,188040
2021-07-31 13:00,41657.61,41716.19,41201.53,41401.47,844457271.8,186920
2021-07-31 12:00,41599.67,41728.12,41479.99,41657.61,402962294,114928
2021-07-31 11:00,41781.29,41821.58,41333,41599.67,835483686.6,185715
2021-07-31 10:00,41643.68,41923.99,41614.01,41781.3,559597861.1,132490
2021-07-31 9:00,41697.19,41993.24,41565.48,41643.68,629269162.5,147333
2021-07-31 8:00,41537.6,41889.1,41475,41696.2,581361194.4,156706
2021-07-31 7:00,41522.9,41650,41475.55,41537.59,329121020.7,98145
2021-07-31 6:00,41695.6,41720,41360,41522.91,535406295.6,128307
2021-07-31 5:00,41829.94,41880,41200,41695.6,1146206959,233259
2021-07-31 4:00,41824.69,41884.74,41520,41829.94,595720650.7,149596
2021-07-31 3:00,41966.61,42172,41714.01,41824.68,544404531.4,142366
2021-07-31 2:00,41971.12,42224.37,41855,41966.61,579491558,140682
2021-07-31 1:00,41897.74,42013.08,41750.73,41971.11,541260258.2,143776
2021-07-31 0:00,42202.6,42494,41636.01,41893.87,1745426852,378806
2021-07-30 23:00,41342.25,42316.6,41300.46,42203.25,2152816010,438325
2021-07-30 22:00,41187.34,41479.84,40972.19,41342.26,1129369915,263566
2021-07-30 21:00,40689.51,41623.52,40650,41187.34,1885219436,446262
2021-07-30 20:00,39857.83,41848.75,39707.44,40687.88,3423607549,697681
2021-07-30 19:00,39075.01,39880,39052.08,39857.82,953810720.4,219967
2021-07-30 18:00,39013.68,39150,38853.14,39075.01,389173008.7,114362
2021-07-30 17:00,38900,39045.9,38900,39013.68,279665498,86805
2021-07-30 16:00,39055.42,39200,38851.12,38900,604230746,164907
2021-07-30 15:00,38988.5,39067.2,38851.12,39056.09,415489595,122028
2021-07-30 14:00,38810.97,39140,38807.39,38988.5,813991470.2,205792
2021-07-30 13:00,38697.4,38917.04,38650,38810.97,521735706.7,140610
2021-07-30 12:00,38637.33,38873.86,38555,38697.39,617216435.4,153451
2021-07-30 11:00,38832.64,38950,38551.7,38637.34,708004596.6,182462
2021-07-30 10:00,38775.01,38925,38500,38832.63,895466217.2,222950
2021-07-30 9:00,38724.02,38799.31,38320,38775,1807539087,405006
2021-07-30 8:00,39730,39768.08,38500,38724.02,2141773455,447975
2021-07-30 7:00,39836.8,39876.43,39660.57,39729.99,378397768.7,110179
2021-07-30 6:00,39713.53,39844,39560,39836.8,446699493.2,123195
2021-07-30 5:00,39802.52,39824.89,39610,39713.46,438923305,115670
2021-07-30 4:00,39951.21,40016.2,39630,39802.52,664466465.1,152737
2021-07-30 3:00,39973.67,40092.73,39940,39951.21,284808556.4,84616
2021-07-30 2:00,40080,40238,39941.47,39973.66,461296824.5,127566
2021-07-30 1:00,39901.53,40130,39850,40080,350768677.2,106301
2021-07-30 0:00,40012.89,40133.13,39754,39900,617606893.5,159159
2021-07-29 23:00,39773.85,40400,39757,40012.9,1276042525,281361
2021-07-29 22:00,39522.61,39812.34,39506.81,39773.85,381794108,111277
2021-07-29 21:00,39715.49,39761.11,39465.66,39522.27,360678401,107487
2021-07-29 20:00,39647.85,39830,39600,39715.49,313007878,102117
2021-07-29 19:00,39532.41,39739.06,39451.22,39647.85,435084720.2,129231
2021-07-29 18:00,39599.67,39679.77,39365.33,39532.4,784921053.2,176758
2021-07-29 17:00,39735.08,39920,39560,39599.67,627244493.6,157662
2021-07-29 16:00,39926.5,40200,39630,39735.09,827916448.6,192750
2021-07-29 15:00,39936.67,40148.23,39748,39926.5,887038881.5,209642
2021-07-29 14:00,39853.02,40000,39618.92,39937.93,973159131.5,226716
2021-07-29 13:00,39706.92,39965,39617.62,39853.01,717650230.3,190939
2021-07-29 12:00,39748.7,39796.27,39400,39706.91,1067327946,249988
2021-07-29 11:00,40167.57,40247,39500,39748.7,1392410951,306742
2021-07-29 10:00,40377.06,40530.22,40015.87,40167.58,909458563,218630
2021-07-29 9:00,39927.03,40665,39927.03,40377.06,1296829260,289049
2021-07-29 8:00,39925.01,40065.98,39715,39927.03,625458036.9,165638
2021-07-29 7:00,39981.54,40120,39814.29,39925.01,471326133.6,134811
2021-07-29 6:00,40090.44,40184.01,39879.28,39981.89,466380989.7,138963
